dataset_name,suite_name,traj_name,config_name,scheduler_kind,num_steps,cfg_weight,tts_budget,tts_topk,tts_verifier,latency_ms,latency_std_ms,mse_vs_baseline,verifier_score_mean,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
go_stanford,short,sim2hF_0_0,ddim2_cfg0.5_tts32,ddim,2,0.5,32,4,heuristic,46.26086966667723,0.9395743347874103,0.29649731516838074,10.76123046875,0.16756318509578705,9.226914405822754,10.523177146911621,10.511570930480957,0.4064352810382843,0.048490654677152634
go_stanford,short,sim2hF_0_0,ddim2_cfg1.0_tts0,ddim,2,1.0,0,0,heuristic,11.872023666683162,0.330244236707696,0.05573393777012825,9.461819648742676,0.5199294686317444,8.581324577331543,9.739619255065918,9.570425987243652,1.4124115705490112,0.07544749975204468
go_stanford,short,sim2hF_0_0,ddim2_cfg1.0_tts8,ddim,2,1.0,8,4,heuristic,11.715976666664574,0.29171336248922664,0.09183673560619354,10.015630722045898,0.39750397205352783,8.717768669128418,9.956385612487793,9.906109809875488,0.8049001693725586,0.056870464235544205
go_stanford,short,sim2hF_0_0,ddim2_cfg1.0_tts16,ddim,2,1.0,16,4,heuristic,23.37500666665922,0.7464788698551026,0.2727047801017761,10.5817232131958,0.2905779480934143,9.229880332946777,10.519743919372559,10.473546981811523,0.8091849684715271,0.050130248069763184
go_stanford,short,sim2hF_0_0,ddim2_cfg1.0_tts32,ddim,2,1.0,32,4,heuristic,49.461475333297734,3.254349628652273,0.3597639799118042,10.867218971252441,0.15060007572174072,9.3201904296875,10.639838218688965,10.626935005187988,0.4316370487213135,0.05473892390727997
go_stanford,short,sim2hF_0_0,ddim2_cfg2.0_tts0,ddim,2,2.0,0,0,heuristic,11.775663666677852,0.3575659757176109,0.2879798412322998,9.637412071228027,0.549649715423584,8.845763206481934,10.060174942016602,9.846196174621582,1.7032393217086792,0.07044914364814758
go_stanford,short,sim2hF_0_0,ddim2_cfg2.0_tts8,ddim,2,2.0,8,4,heuristic,12.012102000009387,0.2003895185358502,0.31913459300994873,10.13443660736084,0.36544278264045715,9.142491340637207,10.421879768371582,10.275710105895996,1.5179332494735718,0.05993461608886719
go_stanford,short,sim2hF_0_0,ddim2_cfg2.0_tts16,ddim,2,2.0,16,4,heuristic,23.529749333344324,0.6477216364425027,0.3928235173225403,10.752305030822754,0.18199588358402252,9.355415344238281,10.679420471191406,10.63471508026123,0.7848577499389648,0.04830082133412361
go_stanford,short,sim2hF_0_0,ddim2_cfg2.0_tts32,ddim,2,2.0,32,4,heuristic,47.17531833330213,1.560425904949545,0.5230319499969482,11.056812286376953,0.19277718663215637,9.573089599609375,10.922274589538574,10.894832611083984,0.6539525389671326,0.05699234828352928
go_stanford,short,no14vc_16_1,ddpm10_cfg0.0_tts0,ddpm,10,0.0,0,0,heuristic,30.42505733329411,0.398424634194309,0.0,9.047440528869629,0.637066662311554,8.350577354431152,9.485154151916504,9.240153312683105,1.6545358896255493,0.07516802102327347
go_stanford,short,no14vc_16_1,ddim10_cfg0.0_tts0,ddim,10,0.0,0,0,heuristic,28.4971896666472,0.26312650748739347,0.03510594367980957,8.769960403442383,0.6459940671920776,8.12948989868164,9.199593544006348,8.9556245803833,1.630790114402771,0.07305388152599335
go_stanford,short,no14vc_16_1,ddim10_cfg0.0_tts8,ddim,10,0.0,8,4,heuristic,30.16993033331043,1.6113637763858115,0.05783190578222275,9.779704093933105,0.3756292462348938,8.7166109085083,9.937090873718262,9.826983451843262,1.2505303621292114,0.0579078383743763
go_stanford,short,no14vc_16_1,ddim10_cfg0.0_tts16,ddim,10,0.0,16,4,heuristic,57.66189300000709,0.36170326755467547,0.10533630847930908,10.134278297424316,0.26446017622947693,8.713798522949219,9.9485502243042,9.919793128967285,0.5107007622718811,0.042554404586553574
go_stanford,short,no14vc_16_1,ddim10_cfg0.0_tts32,ddim,10,0.0,32,4,heuristic,118.80318733331781,2.4934058838916293,0.156227707862854,10.409623146057129,0.21160870790481567,8.949980735778809,10.2189359664917,10.196576118469238,0.5198289752006531,0.030889540910720825
go_stanford,short,no14vc_16_1,ddim10_cfg0.5_tts0,ddim,10,0.5,0,0,heuristic,55.48113699997733,1.1145493727881899,0.1385883390903473,8.674084663391113,0.6416631937026978,8.217597961425781,9.29770565032959,8.958579063415527,1.9108543395996094,0.0779995545744896
go_stanford,short,no14vc_16_1,ddim10_cfg0.5_tts8,ddim,10,0.5,8,4,heuristic,55.54932733332407,1.1388818381025894,0.03458268940448761,9.827399253845215,0.29063427448272705,8.55478572845459,9.767778396606445,9.718695640563965,0.8087937235832214,0.052725207060575485
go_stanford,short,no14vc_16_1,ddim10_cfg0.5_tts16,ddim,10,0.5,16,4,heuristic,110.82232133336827,0.36084343825123316,0.16929851472377777,10.30868148803711,0.28200244903564453,9.057293891906738,10.324551582336426,10.262360572814941,0.9887113571166992,0.044180262833833694
go_stanford,short,no14vc_16_1,ddim10_cfg0.5_tts32,ddim,10,0.5,32,4,heuristic,226.21815466667763,6.983300835495894,0.21976475417613983,10.536097526550293,0.16979116201400757,9.070048332214355,10.34029483795166,10.32435131072998,0.5136439800262451,0.050021905452013016
go_stanford,short,no14vc_16_1,ddim10_cfg1.0_tts0,ddim,10,1.0,0,0,heuristic,59.101136333348826,3.468604466463805,0.12673059105873108,9.3082857131958,0.4895239770412445,8.592114448547363,9.744346618652344,9.499831199645996,1.6536340713500977,0.063918836414814
go_stanford,short,no14vc_16_1,ddim10_cfg1.0_tts8,ddim,10,1.0,8,4,heuristic,56.800986000060526,1.863629112322476,0.11965791136026382,9.90134334564209,0.2881852090358734,8.794713973999023,10.02771282196045,9.93120288848877,1.208528995513916,0.039525631815195084
go_stanford,short,no14vc_16_1,ddim10_cfg1.0_tts16,ddim,10,1.0,16,4,heuristic,114.3364440000217,2.4400845674582903,0.17289483547210693,10.312567710876465,0.2323358654975891,9.064118385314941,10.330169677734375,10.26624584197998,0.9872501492500305,0.046873774379491806
go_stanford,short,no14vc_16_1,ddim10_cfg1.0_tts32,ddim,10,1.0,32,4,heuristic,221.2718149999849,0.6627473796800718,0.18963421881198883,10.420650482177734,0.22637057304382324,9.107150077819824,10.376496315002441,10.323344230651855,0.842041015625,0.04513780400156975
go_stanford,short,no14vc_16_1,ddim10_cfg2.0_tts0,ddim,10,2.0,0,0,heuristic,55.918865999956324,0.32194251119470063,0.29507458209991455,9.284591674804688,0.47024300694465637,8.762104034423828,9.904425621032715,9.612704277038574,2.0349230766296387,0.07565665245056152
go_stanford,short,no14vc_16_1,ddim10_cfg2.0_tts8,ddim,10,2.0,8,4,heuristic,56.33586100001745,1.3631945686802613,0.09599071741104126,9.945871353149414,0.2726694941520691,8.800911903381348,10.021904945373535,9.940447807312012,1.1029349565505981,0.04765068367123604
go_stanford,short,no14vc_16_1,ddim10_cfg2.0_tts16,ddim,10,2.0,16,4,heuristic,111.63872899995415,1.2188685204222707,0.2160630226135254,10.473339080810547,0.25453096628189087,9.153325080871582,10.442815780639648,10.392118453979492,0.8928308486938477,0.03724021464586258
go_stanford,short,no14vc_16_1,ddim10_cfg2.0_tts32,ddim,10,2.0,32,4,heuristic,232.9689819999885,7.947790023925203,0.29690614342689514,10.778972625732422,0.12356454133987427,9.259991645812988,10.579360008239746,10.562167167663574,0.5097296237945557,0.03103538788855076
go_stanford,short,no14vc_16_1,ddim5_cfg0.0_tts0,ddim,5,0.0,0,0,heuristic,16.590504666661825,0.14815907151351887,0.021198980510234833,9.232979774475098,0.47989746928215027,8.159584045410156,9.296253204345703,9.20511531829834,1.0297313928604126,0.0702187791466713
go_stanford,short,no14vc_16_1,ddim5_cfg0.0_tts8,ddim,5,0.0,8,4,heuristic,17.062674000044353,0.2179108085727029,0.03534345701336861,9.81011962890625,0.3075813949108124,8.553359031677246,9.76579475402832,9.704038619995117,0.8144689202308655,0.0566386915743351
go_stanford,short,no14vc_16_1,ddim5_cfg0.0_tts16,ddim,5,0.0,16,4,heuristic,33.49887466667193,0.7142608322106797,0.14666590094566345,10.377018928527832,0.1898290365934372,8.933192253112793,10.1998872756958,10.17549991607666,0.5534443259239197,0.029465561732649803
go_stanford,short,no14vc_16_1,ddim5_cfg0.0_tts32,ddim,5,0.0,32,4,heuristic,64.96343933330688,0.08021127531180026,0.169077530503273,10.458850860595703,0.1624583601951599,8.963987350463867,10.2398681640625,10.22248363494873,0.4521951973438263,0.03460713103413582
go_stanford,short,no14vc_16_1,ddim5_cfg0.5_tts0,ddim,5,0.5,0,0,heuristic,31.507408999990123,1.3072282269400992,0.012176242657005787,9.35265064239502,0.498798668384552,8.43471622467041,9.598201751708984,9.437264442443848,1.353475570678711,0.061219293624162674
go_stanford,short,no14vc_16_1,ddim5_cfg0.5_tts8,ddim,5,0.5,8,4,heuristic,31.434294666648082,0.6132256938618741,0.11302052438259125,10.208335876464844,0.18802016973495483,8.751718521118164,10.01473617553711,9.99675464630127,0.5231370329856873,0.03913257643580437
go_stanford,short,no14vc_16_1,ddim5_cfg0.5_tts16,ddim,5,0.5,16,4,heuristic,62.06128900002265,0.8378872063209438,0.15651902556419373,10.28687572479248,0.2388167679309845,8.933899879455566,10.199198722839355,10.159368515014648,0.7593414187431335,0.04207096993923187
go_stanford,short,no14vc_16_1,ddim5_cfg0.5_tts32,ddim,5,0.5,32,4,heuristic,123.56746466669695,1.0974887144252599,0.1371552050113678,10.287734985351562,0.22271835803985596,8.941859245300293,10.201569557189941,10.161538124084473,0.7622249126434326,0.042399149388074875
go_stanford,short,no14vc_16_1,ddim5_cfg1.0_tts0,ddim,5,1.0,0,0,heuristic,31.31191999996948,0.5900481011859002,0.10433052480220795,9.244059562683105,0.4915885031223297,8.552413940429688,9.684235572814941,9.447503089904785,1.6811660528182983,0.07558751106262207
go_stanford,short,no14vc_16_1,ddim5_cfg1.0_tts8,ddim,5,1.0,8,4,heuristic,31.58198533333234,0.8106455370710065,0.1907040774822235,10.200013160705566,0.28074437379837036,9.031462669372559,10.30669116973877,10.212898254394531,1.157654881477356,0.04764026403427124
go_stanford,short,no14vc_16_1,ddim5_cfg1.0_tts16,ddim,5,1.0,16,4,heuristic,62.15515700000651,0.86125936073257,0.14216899871826172,10.325745582580566,0.19887404143810272,8.897235870361328,10.16608715057373,10.126717567443848,0.5562152862548828,0.04171210527420044
go_stanford,short,no14vc_16_1,ddim5_cfg1.0_tts32,ddim,5,1.0,32,4,heuristic,125.72010199994565,3.360183832747281,0.2481360137462616,10.613482475280762,0.16022136807441711,9.14937686920166,10.433897972106934,10.415892601013184,0.5581608414649963,0.04131835699081421
go_stanford,short,no14vc_16_1,ddim5_cfg2.0_tts0,ddim,5,2.0,0,0,heuristic,31.030555333321292,0.3609634454856051,0.2183709442615509,9.572318077087402,0.448737770318985,8.83668041229248,10.028115272521973,9.78603458404541,1.7177797555923462,0.06487985700368881
go_stanford,short,no14vc_16_1,ddim5_cfg2.0_tts8,ddim,5,2.0,8,4,heuristic,32.35325233333697,1.9420248622803358,0.21887993812561035,10.523200035095215,0.1655144989490509,9.123024940490723,10.4132661819458,10.380986213684082,0.7164039015769958,0.043640296906232834
go_stanford,short,no14vc_16_1,ddim5_cfg2.0_tts16,ddim,5,2.0,16,4,heuristic,64.36484866666585,2.8598606314061192,0.24906183779239655,10.36988353729248,0.19196850061416626,9.152268409729004,10.44344425201416,10.359356880187988,1.0924335718154907,0.043345969170331955
go_stanford,short,no14vc_16_1,ddim5_cfg2.0_tts32,ddim,5,2.0,32,4,heuristic,124.12753699997363,1.2014084790915165,0.2705063819885254,10.636122703552246,0.13869039714336395,9.231653213500977,10.543599128723145,10.507555961608887,0.7610788345336914,0.03199635446071625
go_stanford,short,no14vc_16_1,ddim3_cfg0.0_tts0,ddim,3,0.0,0,0,heuristic,10.634002333366274,1.0640126284526812,0.022575166076421738,8.724225044250488,0.6383085250854492,8.019661903381348,9.092509269714355,8.869112968444824,1.509189248085022,0.09176842123270035
go_stanford,short,no14vc_16_1,ddim3_cfg0.0_tts8,ddim,3,0.0,8,4,heuristic,10.622707000038645,0.3273986084594594,0.02571665123105049,9.672130584716797,0.433287113904953,8.577160835266113,9.772746086120605,9.668593406677246,1.1062061786651611,0.05457943677902222
go_stanford,short,no14vc_16_1,ddim3_cfg0.0_tts16,ddim,3,0.0,16,4,heuristic,20.784714666698772,0.7835385917782589,0.11001503467559814,10.208903312683105,0.28701531887054443,8.81842041015625,10.068652153015137,10.036114692687988,0.6306738257408142,0.04106320068240166
go_stanford,short,no14vc_16_1,ddim3_cfg0.0_tts32,ddim,3,0.0,32,4,heuristic,40.21022766664828,0.4813840799998112,0.25437232851982117,10.467249870300293,0.22553271055221558,9.048800468444824,10.330513000488281,10.301193237304688,0.651366651058197,0.03711709752678871
go_stanford,short,no14vc_16_1,ddim3_cfg0.5_tts0,ddim,3,0.5,0,0,heuristic,18.500020666654866,0.2798538000086176,0.004760821349918842,9.390214920043945,0.4135057330131531,8.247088432312012,9.444539070129395,9.361071586608887,1.0362085103988647,0.06293080002069473
go_stanford,short,no14vc_16_1,ddim3_cfg0.5_tts8,ddim,3,0.5,8,4,heuristic,18.828464999993837,0.3551725972268312,0.1383013129234314,9.94543743133545,0.252246618270874,8.560425758361816,9.766812324523926,9.737870216369629,0.5242480635643005,0.05596398934721947
go_stanford,short,no14vc_16_1,ddim3_cfg0.5_tts16,ddim,3,0.5,16,4,heuristic,38.22961433331784,0.7914350352806475,0.1396884024143219,10.295048713684082,0.2563420832157135,8.845590591430664,10.086039543151855,10.06674861907959,0.4683803617954254,0.04582489654421806
go_stanford,short,no14vc_16_1,ddim3_cfg0.5_tts32,ddim,3,0.5,32,4,heuristic,75.91265533331655,0.7188467124128965,0.24993166327476501,10.6243314743042,0.14314743876457214,9.134778022766113,10.418116569519043,10.403998374938965,0.4964483678340912,0.03387460857629776
go_stanford,short,no14vc_16_1,ddim3_cfg1.0_tts0,ddim,3,1.0,0,0,heuristic,18.291603999993338,0.5607979431793388,0.05917586386203766,9.466826438903809,0.5396649241447449,8.75371265411377,9.903634071350098,9.651469230651855,1.6272085905075073,0.07415198534727097
go_stanford,short,no14vc_16_1,ddim3_cfg1.0_tts8,ddim,3,1.0,8,4,heuristic,17.71312266669156,0.4060854667426592,0.06501730531454086,9.789985656738281,0.32865720987319946,8.650049209594727,9.86715030670166,9.775413513183594,1.0811742544174194,0.04192722216248512
go_stanford,short,no14vc_16_1,ddim3_cfg1.0_tts16,ddim,3,1.0,16,4,heuristic,34.98465433335696,0.39667028157361295,0.23103471100330353,10.444375038146973,0.2255857288837433,9.028252601623535,10.307649612426758,10.27408504486084,0.6360507607460022,0.04471130669116974
go_stanford,short,no14vc_16_1,ddim3_cfg1.0_tts32,ddim,3,1.0,32,4,heuristic,69.78539433331814,2.269755736524008,0.22147464752197266,10.581011772155762,0.1524934470653534,9.116381645202637,10.400352478027344,10.380719184875488,0.5493063926696777,0.04497206583619118
go_stanford,short,no14vc_16_1,ddim3_cfg2.0_tts0,ddim,3,2.0,0,0,heuristic,17.0832150000327,0.5537575052602879,0.2946057915687561,9.431391716003418,0.4405231773853302,8.826008796691895,10.006217002868652,9.730957984924316,1.9602009057998657,0.06860215216875076
go_stanford,short,no14vc_16_1,ddim3_cfg2.0_tts8,ddim,3,2.0,8,4,heuristic,17.109378666608183,0.41493358600897334,0.29572436213493347,10.08953857421875,0.2413390427827835,9.132083892822266,10.389689445495605,10.245158195495605,1.561205267906189,0.049276042729616165
go_stanford,short,no14vc_16_1,ddim3_cfg2.0_tts16,ddim,3,2.0,16,4,heuristic,34.62454966665973,0.7501375450849468,0.25376105308532715,10.591580390930176,0.1786649078130722,9.15391731262207,10.438255310058594,10.413537979125977,0.6110647320747375,0.04810941591858864
go_stanford,short,no14vc_16_1,ddim3_cfg2.0_tts32,ddim,3,2.0,32,4,heuristic,72.17019200000625,3.1959006389955453,0.2962813079357147,10.733901977539062,0.13911215960979462,9.276070594787598,10.589604377746582,10.561460494995117,0.633384644985199,0.03624454513192177
go_stanford,short,no14vc_16_1,ddim2_cfg0.0_tts0,ddim,2,0.0,0,0,heuristic,6.553990999994615,0.26897042677133254,0.07977472990751266,8.761752128601074,0.5445834398269653,7.956928730010986,9.076802253723145,8.893263816833496,1.4827269315719604,0.07927635312080383
go_stanford,short,no14vc_16_1,ddim2_cfg0.0_tts8,ddim,2,0.0,8,4,heuristic,6.693851333352541,0.16005461261041987,0.06961202621459961,9.968589782714844,0.2555253207683563,8.585674285888672,9.793288230895996,9.765299797058105,0.5381969809532166,0.050887901335954666
go_stanford,short,no14vc_16_1,ddim2_cfg0.0_tts16,ddim,2,0.0,16,4,heuristic,13.679254333283097,1.2499940788787822,0.0908290296792984,10.098992347717285,0.27085116505622864,8.741707801818848,9.947824478149414,9.921454429626465,0.6042105555534363,0.06228068843483925
go_stanford,short,no14vc_16_1,ddim2_cfg0.0_tts32,ddim,2,0.0,32,4,heuristic,25.831206333312668,0.9933561358811762,0.18832708895206451,10.458186149597168,0.17800211906433105,8.995993614196777,10.265419960021973,10.246920585632324,0.5150718092918396,0.0523860938847065
go_stanford,short,no14vc_16_1,ddim2_cfg0.5_tts0,ddim,2,0.5,0,0,heuristic,11.774759666650425,0.20809437565390282,0.006201793439686298,8.916158676147461,0.588604211807251,8.137883186340332,9.256979942321777,9.063862800598145,1.5228147506713867,0.08633462339639664
go_stanford,short,no14vc_16_1,ddim2_cfg0.5_tts8,ddim,2,0.5,8,4,heuristic,11.762185666649808,0.3537779413258492,0.10929341614246368,9.987659454345703,0.3428010940551758,8.826184272766113,10.079304695129395,9.987455368041992,1.1153733730316162,0.06091998144984245
go_stanford,short,no14vc_16_1,ddim2_cfg0.5_tts16,ddim,2,0.5,16,4,heuristic,24.08114699998502,1.2057901177872505,0.1515454351902008,10.248635292053223,0.21932679414749146,8.87773609161377,10.148941993713379,10.111978530883789,0.7328336834907532,0.04662744328379631
go_stanford,short,no14vc_16_1,ddim2_cfg0.5_tts32,ddim,2,0.5,32,4,heuristic,46.95917466665378,1.0141231146842413,0.23196548223495483,10.612140655517578,0.15432046353816986,9.078788757324219,10.349457740783691,10.341195106506348,0.3440871238708496,0.05079473927617073
go_stanford,short,no14vc_16_1,ddim2_cfg1.0_tts0,ddim,2,1.0,0,0,heuristic,11.811484666623073,0.12656696926636007,0.013814756646752357,9.58654499053955,0.3552543520927429,8.391465187072754,9.57384204864502,9.495397567749023,0.8550065159797668,0.05954717472195625
go_stanford,short,no14vc_16_1,ddim2_cfg1.0_tts8,ddim,2,1.0,8,4,heuristic,11.844425333303358,0.23951631293486983,0.11783064901828766,10.147876739501953,0.2685539126396179,8.871598243713379,10.096280097961426,10.048084259033203,0.8267343640327454,0.0611586757004261
go_stanford,short,no14vc_16_1,ddim2_cfg1.0_tts16,ddim,2,1.0,16,4,heuristic,23.640715333309952,0.5290389443891391,0.2162928581237793,10.413592338562012,0.22145533561706543,9.156302452087402,10.43124008178711,10.371658325195312,0.9991927146911621,0.04726449027657509
go_stanford,short,no14vc_16_1,ddim2_cfg1.0_tts32,ddim,2,1.0,32,4,heuristic,44.709144999994045,1.2790429035037425,0.2661542296409607,10.704882621765137,0.1857483983039856,9.26647663116455,10.556204795837402,10.530354499816895,0.6197042465209961,0.04857684299349785
go_stanford,short,no14vc_16_1,ddim2_cfg2.0_tts0,ddim,2,2.0,0,0,heuristic,11.190818000007615,0.3637907583720638,0.21917490661144257,9.481870651245117,0.5708844661712646,8.83681869506836,10.022518157958984,9.767086029052734,1.9119549989700317,0.08607444912195206
go_stanford,short,no14vc_16_1,ddim2_cfg2.0_tts8,ddim,2,2.0,8,4,heuristic,11.675651666678277,0.30736957640158874,0.1599797159433365,10.345965385437012,0.30185461044311523,9.044971466064453,10.306963920593262,10.246026992797852,0.8320199847221375,0.05144084617495537
go_stanford,short,no14vc_16_1,ddim2_cfg2.0_tts16,ddim,2,2.0,16,4,heuristic,23.09735566670194,0.7777714733909328,0.16911068558692932,10.447062492370605,0.20624500513076782,9.025909423828125,10.289881706237793,10.262242317199707,0.5932459831237793,0.043867167085409164
go_stanford,short,no14vc_16_1,ddim2_cfg2.0_tts32,ddim,2,2.0,32,4,heuristic,44.81174666667206,0.8643310802618822,0.29381734132766724,10.6873140335083,0.16174116730690002,9.31666374206543,10.616093635559082,10.577881813049316,0.8096842169761658,0.03998780623078346
go_stanford,medium,no9vc_56_0,ddpm10_cfg0.0_tts0,ddpm,10,0.0,0,0,heuristic,29.430029999995593,1.0286027875508215,0.0,8.499621391296387,0.6113904714584351,7.678323268890381,8.742889404296875,8.569964408874512,1.3100289106369019,0.07045825570821762
go_stanford,medium,no9vc_56_0,ddim10_cfg0.0_tts0,ddim,10,0.0,0,0,heuristic,29.44960333331892,2.1345408236253323,0.03665848821401596,8.96469497680664,0.5288223624229431,8.015192985534668,9.123734474182129,8.992531776428223,1.191125512123108,0.06276706606149673
go_stanford,medium,no9vc_56_0,ddim10_cfg0.0_tts8,ddim,10,0.0,8,4,heuristic,29.17095166666665,0.6703172574669639,0.15336668491363525,9.621280670166016,0.3707481920719147,8.428707122802734,9.590827941894531,9.540724754333496,0.8823809027671814,0.0591614805161953
go_stanford,medium,no9vc_56_0,ddim10_cfg0.0_tts16,ddim,10,0.0,16,4,heuristic,58.73803500003305,1.1945440016424644,0.3145830035209656,10.013696670532227,0.34692147374153137,8.71946907043457,9.943015098571777,9.896852493286133,0.7825613021850586,0.05574095621705055
go_stanford,medium,no9vc_56_0,ddim10_cfg0.0_tts32,ddim,10,0.0,32,4,heuristic,121.99882966668459,4.907115346801962,0.49225977063179016,10.24715518951416,0.24605368077754974,8.91606330871582,10.1575288772583,10.115217208862305,0.7422959208488464,0.04691160097718239
go_stanford,medium,no9vc_56_0,ddim10_cfg0.5_tts0,ddim,10,0.5,0,0,heuristic,56.6687703333173,0.16765991668548597,0.10915862023830414,9.146100044250488,0.6320419907569885,8.367608070373535,9.496803283691406,9.286551475524902,1.510054588317871,0.062008876353502274
go_stanford,medium,no9vc_56_0,ddim10_cfg0.5_tts8,ddim,10,0.5,8,4,heuristic,56.54532933332727,0.733404953973492,0.3355611562728882,9.996140480041504,0.31324148178100586,8.686821937561035,9.910478591918945,9.873382568359375,0.7661649584770203,0.05623248592019081
go_stanford,medium,no9vc_56_0,ddim10_cfg0.5_tts16,ddim,10,0.5,16,4,heuristic,114.14580833335701,1.5289257709126263,0.5351901650428772,10.440386772155762,0.22340428829193115,9.05312442779541,10.334487915039062,10.294135093688965,0.707508385181427,0.03779958188533783
go_stanford,medium,no9vc_56_0,ddim10_cfg0.5_tts32,ddim,10,0.5,32,4,heuristic,226.58461066669133,3.3105288621568185,0.4834713637828827,10.39615535736084,0.17804867029190063,8.972890853881836,10.238648414611816,10.21536922454834,0.605387806892395,0.04473258927464485
go_stanford,medium,no9vc_56_0,ddim10_cfg1.0_tts0,ddim,10,1.0,0,0,heuristic,59.19921599998664,4.710504995342287,0.2823202908039093,9.102156639099121,0.5523325204849243,8.450459480285645,9.576460838317871,9.323222160339355,1.7324069738388062,0.07571805268526077
go_stanford,medium,no9vc_56_0,ddim10_cfg1.0_tts8,ddim,10,1.0,8,4,heuristic,56.31016133334773,0.2288297473974053,0.35002559423446655,9.988770484924316,0.32126033306121826,8.7544527053833,9.999185562133789,9.938908576965332,0.9786807894706726,0.0494757741689682
go_stanford,medium,no9vc_56_0,ddim10_cfg1.0_tts16,ddim,10,1.0,16,4,heuristic,116.24992633335296,4.6885040158736615,0.46408605575561523,10.306368827819824,0.27787137031555176,8.964082717895508,10.237210273742676,10.189777374267578,0.7963735461235046,0.029228808358311653
go_stanford,medium,no9vc_56_0,ddim10_cfg1.0_tts32,ddim,10,1.0,32,4,heuristic,229.4018773333543,1.3539941932217543,0.61982262134552,10.672842979431152,0.1748655140399933,9.143446922302246,10.4447021484375,10.429556846618652,0.43094512820243835,0.03798966482281685
go_stanford,medium,no9vc_56_0,ddim10_cfg2.0_tts0,ddim,10,2.0,0,0,heuristic,58.47421100005098,0.8673459473418137,0.5705917477607727,9.524337768554688,0.5625725984573364,8.875227928161621,10.083085060119629,9.794440269470215,1.8775056600570679,0.0707748606801033
go_stanford,medium,no9vc_56_0,ddim10_cfg2.0_tts8,ddim,10,2.0,8,4,heuristic,56.959243666597104,0.7161842512181386,0.700436532497406,10.129307746887207,0.28973615169525146,9.154767990112305,10.41977310180664,10.280379295349121,1.546348214149475,0.05483511462807655
go_stanford,medium,no9vc_56_0,ddim10_cfg2.0_tts16,ddim,10,2.0,16,4,heuristic,112.99132333332788,0.5268990333302943,0.656873345375061,10.571595191955566,0.21740935742855072,9.217320442199707,10.516484260559082,10.47542667388916,0.8474590182304382,0.04373453930020332
go_stanford,medium,no9vc_56_0,ddim10_cfg2.0_tts32,ddim,10,2.0,32,4,heuristic,227.80981133333475,4.321439122144293,0.8063856363296509,10.925941467285156,0.10847959667444229,9.347929000854492,10.680960655212402,10.671610832214355,0.40098413825035095,0.034943852573633194
go_stanford,medium,no9vc_56_0,ddim5_cfg0.0_tts0,ddim,5,0.0,0,0,heuristic,15.818047333368668,0.3701757414681741,0.02641618624329567,8.97596263885498,0.5660927295684814,7.900820255279541,9.02672290802002,8.93969440460205,1.013811469078064,0.060077518224716187
go_stanford,medium,no9vc_56_0,ddim5_cfg0.0_tts8,ddim,5,0.0,8,4,heuristic,15.24632233330673,0.30206558176837606,0.19630250334739685,9.37653923034668,0.5453298091888428,8.440499305725098,9.589653968811035,9.432571411132812,1.2657028436660767,0.07240761071443558
go_stanford,medium,no9vc_56_0,ddim5_cfg0.0_tts16,ddim,5,0.0,16,4,heuristic,31.077584666642604,1.139516503052965,0.3526216745376587,10.179509162902832,0.21053515374660492,8.736440658569336,9.95324993133545,9.934172630310059,0.41640472412109375,0.05117262527346611
go_stanford,medium,no9vc_56_0,ddim5_cfg0.0_tts32,ddim,5,0.0,32,4,heuristic,60.3724916666882,0.7398445059276454,0.5305160284042358,10.461276054382324,0.1613033562898636,8.963732719421387,10.228541374206543,10.215985298156738,0.4176986515522003,0.05273181200027466
go_stanford,medium,no9vc_56_0,ddim5_cfg0.5_tts0,ddim,5,0.5,0,0,heuristic,32.52216199996383,3.828427109179367,0.18956437706947327,8.800518035888672,0.6015796661376953,8.228645324707031,9.335976600646973,9.05360221862793,1.824438214302063,0.0781281515955925
go_stanford,medium,no9vc_56_0,ddim5_cfg0.5_tts8,ddim,5,0.5,8,4,heuristic,29.57467300003221,1.0936347532024084,0.23516389727592468,9.87321662902832,0.28408390283584595,8.446850776672363,9.666543006896973,9.649127960205078,0.48071280121803284,0.05512646958231926
go_stanford,medium,no9vc_56_0,ddim5_cfg0.5_tts16,ddim,5,0.5,16,4,heuristic,57.81882500002666,0.7142460540573815,0.3857978582382202,10.22232437133789,0.32089725136756897,8.8071928024292,10.070769309997559,10.03295612335205,0.5823289155960083,0.047036897391080856
go_stanford,medium,no9vc_56_0,ddim5_cfg0.5_tts32,ddim,5,0.5,32,4,heuristic,113.96017499998834,0.16331975022258785,0.5457910299301147,10.563376426696777,0.1805577576160431,9.030728340148926,10.330676078796387,10.316370964050293,0.424368292093277,0.03235242888331413
go_stanford,medium,no9vc_56_0,ddim5_cfg1.0_tts0,ddim,5,1.0,0,0,heuristic,28.662194333302676,0.661967590615796,0.16150178015232086,8.955821990966797,0.576653778553009,8.29438304901123,9.414002418518066,9.18741512298584,1.7619606256484985,0.0821448266506195
go_stanford,medium,no9vc_56_0,ddim5_cfg1.0_tts8,ddim,5,1.0,8,4,heuristic,29.985191333291066,0.40959351271551003,0.3817344307899475,10.062708854675293,0.31384366750717163,8.808618545532227,10.057872772216797,9.996789932250977,0.9314565658569336,0.05157093703746796
